cine_theater_id,theater_type,theater_area,latitude,longitude
cinePOS_01882,Other,Area_119,23.004410378721357,79.93451538016886
cinePOS_06485,Other,Area_119,23.004410378721357,79.93451538016886
cinePOS_01291,Other,Area_119,23.004410378721357,79.93451538016886
cinePOS_00669,Other,Area_119,23.004410378721357,79.93451538016886
cinePOS_13018,Other,Area_119,22.176869418721356,76.19100106016887
cinePOS_09207,Other,Area_119,22.176869418721356,76.19100106016887
cinePOS_00438,Other,Area_119,22.176869418721356,76.19100106016887
cinePOS_04642,Other,Area_119,22.176869418721356,76.19100106016887
cinePOS_11894,Other,Area_119,22.176869418721356,76.19100106016887
cinePOS_10263,Other,Area_119,22.176869418721356,76.19100106016887
cinePOS_02038,Other,Area_119,26.249437338721357,80.97980330016887
cinePOS_10810,Other,Area_119,26.249437338721357,80.97980330016887
cinePOS_13203,Other,Area_119,26.249437338721357,80.97980330016887
cinePOS_02656,Other,Area_119,26.249437338721357,80.97980330016887
cinePOS_05132,Other,Area_119,26.249437338721357,80.97980330016887
cinePOS_01199,Other,Area_119,26.249437338721357,80.97980330016887
cinePOS_11994,Other,Area_119,22.62927421872136,78.14005770016887
cinePOS_12362,Other,Area_119,22.62927421872136,78.14005770016887
cinePOS_00951,Other,Area_119,22.623327818721357,78.23788578016887
cinePOS_13066,Other,Area_119,22.623327818721357,78.23788578016887
cinePOS_12888,Other,Area_119,22.623327818721357,78.23788578016887
cinePOS_11813,Other,Area_119,22.623327818721357,78.23788578016887
cinePOS_06101,Other,Area_119,22.634676698721357,78.19642598016887
cinePOS_12107,Other,Area_119,22.634676698721357,78.19642598016887
cinePOS_12026,Other,Area_119,23.005894058721356,79.91549594016887
cinePOS_11949,Other,Area_119,23.005894058721356,79.91549594016887
cinePOS_12724,Other,Area_119,23.005894058721356,79.91549594016887
cinePOS_13193,Other,Area_119,23.005894058721356,79.91549594016887
cinePOS_01357,Other,Area_119,23.02100941872136,79.88845086016887
cinePOS_00656,Other,Area_119,23.02100941872136,79.88845086016887
cinePOS_05872,Other,Area_119,23.009691298721357,79.95267054016887
cinePOS_10971,Other,Area_119,23.009691298721357,79.95267054016887
cinePOS_09307,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_11078,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_05881,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_10902,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_02062,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_03150,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_05537,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_12118,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_07104,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_06903,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_13303,Other,Area_119,22.495680938721357,77.01588274016886
cinePOS_10916,Other,Area_119,23.907730098721352,79.64840630016887
cinePOS_03014,Other,Area_119,23.907730098721352,79.64840630016887
cinePOS_12954,Other,Area_119,23.907730098721352,79.64840630016887
cinePOS_13293,Other,Area_119,23.907730098721352,79.64840630016887
cinePOS_04871,Other,Area_119,23.01002881872136,79.94220582016888
cinePOS_12503,Other,Area_119,23.01002881872136,79.94220582016888
cinePOS_00007,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_04134,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_05763,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_12999,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_13060,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_09855,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_04509,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_02077,Other,Area_119,23.018719178721355,79.91529546016888
cinePOS_03903,Other,Area_119,22.965685858721358,79.92029614016886
cinePOS_02922,Other,Area_119,22.965685858721358,79.92029614016886
cinePOS_12050,Other,Area_119,22.965685858721358,79.92029614016886
cinePOS_01422,Other,Area_119,22.997768298721358,79.91314418016887
cinePOS_12964,Other,Area_119,22.997768298721358,79.91314418016887
cinePOS_00845,Other,Area_119,22.997768298721358,79.91314418016887
cinePOS_13161,Other,Area_119,22.997768298721358,79.91314418016887
cinePOS_02258,Other,Area_119,22.997768298721358,79.91314418016887
cinePOS_12553,Other,Area_119,25.970971098721357,80.55423118016887
cinePOS_12439,Other,Area_119,25.970971098721357,80.55423118016887
cinePOS_00087,Other,Area_119,22.611675578721357,78.22829918016888
cinePOS_04735,Other,Area_119,22.611675578721357,78.22829918016888
cinePOS_12722,Other,Area_119,23.890872218721352,79.62265178016887
cinePOS_12378,Other,Area_119,23.890872218721352,79.62265178016887
cinePOS_12752,Other,Area_119,23.890872218721352,79.62265178016887
cinePOS_02445,Other,Area_119,22.177726178721358,76.19982702016887
cinePOS_02145,Other,Area_119,22.177726178721358,76.19982702016887
cinePOS_09424,Other,Area_119,22.177726178721358,76.19982702016887
cinePOS_02610,Other,Area_119,22.177726178721358,76.19982702016887
cinePOS_05187,Other,Area_119,22.177726178721358,76.19982702016887
cinePOS_13126,Other,Area_110,22.177726178721358,76.19982702016887
cinePOS_11119,Other,Area_110,22.177726178721358,76.19982702016887
cinePOS_05543,Other,Area_110,22.177726178721358,76.19982702016887
cinePOS_09652,Other,Area_110,22.625541338721355,79.12425158016887
cinePOS_05520,Other,Area_110,22.625541338721355,79.12425158016887
cinePOS_04624,Other,Area_110,22.287769098721352,76.33984498016886
cinePOS_00869,Other,Area_110,22.287769098721352,76.33984498016886
cinePOS_07907,Other,Area_110,22.287769098721352,76.33984498016886
cinePOS_06534,Other,Area_110,22.068897738721358,76.23722510016887
cinePOS_03787,Other,Area_110,22.068897738721358,76.23722510016887
cinePOS_06105,Other,Area_110,22.068897738721358,76.23722510016887
cinePOS_03771,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_03373,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_13083,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_01005,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_06756,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_02854,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_02415,Other,Area_110,23.01032453872136,79.96083958016888
cinePOS_01322,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_12896,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_12692,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_07105,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_12517,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_13100,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_07118,Other,Area_110,24.048813578721354,80.38203686016887
cinePOS_08277,Other,Area_110,23.01115049872136,79.92858570016887
cinePOS_12655,Other,Area_110,23.01115049872136,79.92858570016887
cinePOS_12761,Other,Area_110,23.01115049872136,79.92858570016887
cinePOS_01586,Other,Area_110,23.01115049872136,79.92858570016887
cinePOS_01352,Other,Area_110,23.009443338721358,79.94262026016887
cinePOS_05745,Other,Area_110,23.009443338721358,79.94262026016887
cinePOS_06222,Other,Area_110,23.009443338721358,79.94262026016887
cinePOS_12368,Other,Area_110,23.009443338721358,79.94262026016887
cinePOS_00826,Other,Area_110,23.009443338721358,79.94262026016887
cinePOS_11213,Other,Area_120,23.041649058721354,79.91757318016887
cinePOS_03431,Other,Area_120,23.041649058721354,79.91757318016887
cinePOS_11884,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_02604,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_08950,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_08945,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_13272,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_12266,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_00400,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_01522,Other,Area_120,22.643963258721357,77.97034670016886
cinePOS_13273,Other,Area_120,23.031903858721357,79.93713102016888
cinePOS_00327,Other,Area_120,23.031903858721357,79.93713102016888
cinePOS_00449,Other,Area_120,23.018784218721358,79.93531374016888
cinePOS_03475,Other,Area_120,23.018784218721358,79.93531374016888
cinePOS_00319,Other,Area_120,23.018784218721358,79.93531374016888
cinePOS_06926,Other,Area_120,23.018784218721358,79.93531374016888
cinePOS_07345,Other,Area_120,23.018784218721358,79.93531374016888
cinePOS_03264,Other,Area_120,22.171457658721355,76.18186626016887
cinePOS_12167,Other,Area_120,22.171457658721355,76.18186626016887
cinePOS_05548,Other,Area_120,23.03543249872136,79.89453878016886
cinePOS_06915,Other,Area_120,23.03543249872136,79.89453878016886
cinePOS_03510,Other,Area_120,23.026225938721357,79.94587394016887
cinePOS_07388,Other,Area_120,23.026225938721357,79.94587394016887
cinePOS_01493,Other,Area_120,23.026225938721357,79.94587394016887
cinePOS_11328,Other,Area_120,23.008772538721352,79.82494026016886
cinePOS_08918,Other,Area_120,23.008772538721352,79.82494026016886
cinePOS_03448,Other,Area_120,22.731239058721357,79.38717286016887
cinePOS_00487,Other,Area_120,22.731239058721357,79.38717286016887
cinePOS_07209,Other,Area_120,22.731239058721357,79.38717286016887
cinePOS_02761,Other,Area_120,23.719689218721356,79.57438658016886
cinePOS_04845,Other,Area_120,23.719689218721356,79.57438658016886
cinePOS_04894,Other,Area_120,22.618117978721354,78.22276726016887
cinePOS_07917,Other,Area_036,22.618117978721354,78.22276726016887
cinePOS_05790,Other,Area_036,22.165810778721355,76.20444702016887
cinePOS_07999,Other,Area_036,22.165810778721355,76.20444702016887
cinePOS_05591,Other,Area_036,22.165810778721355,76.20444702016887
cinePOS_01090,Other,Area_036,23.038613058721356,79.97274758016887
cinePOS_13260,Other,Area_036,23.038613058721356,79.97274758016887
cinePOS_12614,Other,Area_036,22.98206353872136,79.91295134016886
cinePOS_01317,Other,Area_036,22.98206353872136,79.91295134016886
cinePOS_07864,Other,Area_036,23.025933898721355,79.95255454016886
cinePOS_01115,Other,Area_036,23.025933898721355,79.95255454016886
cinePOS_00117,Other,Area_036,23.025933898721355,79.95255454016886
cinePOS_00115,Other,Area_036,23.025933898721355,79.95255454016886
cinePOS_00331,Other,Area_036,22.612915178721355,78.27428062016887
cinePOS_10774,Other,Area_036,22.612915178721355,78.27428062016887
cinePOS_13084,Other,Area_036,23.020997778721355,79.96450478016888
cinePOS_00364,Other,Area_121,23.020997778721355,79.96450478016888
cinePOS_03409,Other,Area_121,23.023845898721355,79.98124638016887
cinePOS_07616,Other,Area_121,23.023845898721355,79.98124638016887
cinePOS_07069,Other,Area_121,22.535542858721357,77.37880078016886
cinePOS_05464,Other,Area_121,22.535542858721357,77.37880078016886
cinePOS_01861,Other,Area_121,22.535542858721357,77.37880078016886
cinePOS_03441,Other,Area_121,22.535542858721357,77.37880078016886
cinePOS_07239,Other,Area_121,22.535542858721357,77.37880078016886
cinePOS_07263,Other,Area_121,22.998367898721355,79.90189074016887
cinePOS_00473,Other,Area_121,22.998367898721355,79.90189074016887
cinePOS_03800,Other,Area_121,23.031303218721355,79.91235070016887
cinePOS_08108,Other,Area_121,23.031303218721355,79.91235070016887
cinePOS_08150,Other,Area_121,22.61647969872136,78.10877718016887
cinePOS_03353,Other,Area_121,22.61647969872136,78.10877718016887
cinePOS_00777,Other,Area_121,22.667242738721352,77.90801682016887
cinePOS_02252,Other,Area_121,22.667242738721352,77.90801682016887
cinePOS_10885,Other,Area_121,22.667242738721352,77.90801682016887
cinePOS_01593,Other,Area_121,22.667242738721352,77.90801682016887
cinePOS_07682,Other,Area_121,22.667242738721352,77.90801682016887
cinePOS_04914,Other,Area_121,22.991810458721357,79.92421894016887
cinePOS_06729,Other,Area_121,22.991810458721357,79.92421894016887
cinePOS_04820,Other,Area_121,22.496770898721355,77.01911358016886
cinePOS_04445,Other,Area_122,22.496770898721355,77.01911358016886
cinePOS_04045,Other,Area_122,22.175509618721357,76.19335310016888
cinePOS_11056,Other,Area_122,22.175509618721357,76.19335310016888
cinePOS_10563,Other,Area_123,22.607080618721355,78.23525314016887
cinePOS_09482,Other,Area_123,22.607080618721355,78.23525314016887
cinePOS_08049,Other,Area_123,23.01946089872136,79.93763026016887
cinePOS_07170,Other,Area_123,23.01946089872136,79.93763026016887
cinePOS_10446,Other,Area_123,22.661090058721356,78.17790486016887
cinePOS_02398,Other,Area_123,22.661090058721356,78.17790486016887
cinePOS_02119,Other,Area_124,22.619232818721358,78.11301670016887
cinePOS_08074,Other,Area_124,22.619232818721358,78.11301670016887
cinePOS_11861,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_02916,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_11344,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_04055,Other,Area_124,22.623327818721357,78.23788578016887
cinePOS_08894,Other,Area_124,22.623327818721357,78.23788578016887
cinePOS_04278,Other,Area_124,23.005894058721356,79.91549594016887
cinePOS_04886,Other,Area_124,23.005894058721356,79.91549594016887
cinePOS_03298,Other,Area_124,22.495680938721357,77.01588274016886
cinePOS_11845,Other,Area_124,22.495680938721357,77.01588274016886
cinePOS_00823,Other,Area_124,22.495680938721357,77.01588274016886
cinePOS_05575,Other,Area_124,22.613687698721357,78.23779606016886
cinePOS_08483,Other,Area_124,22.613687698721357,78.23779606016886
cinePOS_11374,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_04127,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_00772,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_13316,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_04579,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_00409,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_07047,Other,Area_124,23.004410378721357,79.93451538016886
cinePOS_06698,Other,Area_125,23.004410378721357,79.93451538016886
cinePOS_05946,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_00458,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_09270,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_10240,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_03584,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_05855,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_05960,Other,Area_125,22.176869418721356,76.19100106016887
cinePOS_11479,Other,Area_125,22.999811978721358,79.89517462016887
cinePOS_12632,Other,Area_125,22.999811978721358,79.89517462016887
cinePOS_03780,Other,Area_125,22.999811978721358,79.89517462016887
cinePOS_06824,Other,Area_125,22.999811978721358,79.89517462016887
cinePOS_12511,Other,Area_125,26.249437338721357,80.97980330016887
cinePOS_12558,Other,Area_125,26.249437338721357,80.97980330016887
cinePOS_07873,Other,Area_125,26.249437338721357,80.97980330016887
cinePOS_02940,Other,Area_125,26.249437338721357,80.97980330016887
cinePOS_01534,Other,Area_125,23.005894058721356,79.91549594016887
cinePOS_12484,Other,Area_125,23.005894058721356,79.91549594016887
cinePOS_01670,Other,Area_125,23.005894058721356,79.91549594016887
cinePOS_04326,Other,Area_126,23.005894058721356,79.91549594016887
cinePOS_06856,Other,Area_126,23.005894058721356,79.91549594016887
cinePOS_07256,Other,Area_126,23.005894058721356,79.91549594016887
cinePOS_07885,Other,Area_126,23.005894058721356,79.91549594016887
cinePOS_06942,Other,Area_126,23.005894058721356,79.91549594016887
cinePOS_08075,Other,Area_126,22.495680938721357,77.01588274016886
cinePOS_10086,Other,Area_126,22.495680938721357,77.01588274016886
cinePOS_05024,Other,Area_126,23.01002881872136,79.94220582016888
cinePOS_10151,Other,Area_126,23.01002881872136,79.94220582016888
cinePOS_07859,Other,Area_126,23.01002881872136,79.94220582016888
cinePOS_08021,Other,Area_126,23.01002881872136,79.94220582016888
cinePOS_10326,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_00661,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_01807,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_04373,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_02998,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_01464,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_00885,Other,Area_127,22.177726178721358,76.19982702016887
cinePOS_13107,Other,Area_127,22.177726178721358,76.19982702016887
cinePOS_08784,Other,Area_127,24.048813578721354,80.38203686016887
cinePOS_09651,Other,Area_127,24.048813578721354,80.38203686016887
cinePOS_02699,Other,Area_127,25.963367178721352,80.57025794016887
cinePOS_09185,Other,Area_127,25.963367178721352,80.57025794016887
cinePOS_13037,Other,Area_127,25.963367178721352,80.57025794016887
cinePOS_12242,Other,Area_127,25.963367178721352,80.57025794016887
cinePOS_05557,Other,Area_127,23.009443338721358,79.94262026016887
cinePOS_00207,Other,Area_127,23.009443338721358,79.94262026016887
cinePOS_06244,Other,Area_127,23.018784218721358,79.93531374016888
cinePOS_06738,Other,Area_127,23.018784218721358,79.93531374016888
cinePOS_10019,Other,Area_127,23.031630258721357,79.92051766016887
cinePOS_03568,Other,Area_127,23.031630258721357,79.92051766016887
cinePOS_08105,Other,Area_127,23.031630258721357,79.92051766016887
cinePOS_12154,Other,Area_127,22.613687698721357,78.23779606016886
cinePOS_13253,Other,Area_127,22.613687698721357,78.23779606016886
cinePOS_06849,Other,Area_127,23.00494185872136,79.91245178016888
cinePOS_00336,Other,Area_127,23.00494185872136,79.91245178016888
cinePOS_11759,Other,Area_127,23.024142538721357,79.89940986016887
cinePOS_06614,Other,Area_127,23.024142538721357,79.89940986016887
cinePOS_04717,Other,Area_127,23.031675898721357,79.92317186016888
cinePOS_00382,Other,Area_127,23.031675898721357,79.92317186016888
cinePOS_10795,Other,Area_127,23.031675898721357,79.92317186016888
cinePOS_13177,Other,Area_127,23.034097658721358,79.91797450016887
cinePOS_11780,Other,Area_127,23.034097658721358,79.91797450016887
cinePOS_03804,Other,Area_127,23.018039058721357,79.90806510016887
cinePOS_13175,Other,Area_128,23.018039058721357,79.90806510016887
cinePOS_00293,Other,Area_128,23.02444141872136,79.90039090016887
cinePOS_11269,Other,Area_128,23.02444141872136,79.90039090016887
cinePOS_13147,Other,Area_128,22.647620298721357,78.28511562016887
cinePOS_00497,Other,Area_128,22.647620298721357,78.28511562016887
cinePOS_00635,Other,Area_128,23.006832018721354,79.92564610016886
cinePOS_00263,Other,Area_128,23.006832018721354,79.92564610016886
cinePOS_07872,Other,Area_128,23.031112498721352,79.92026106016887
cinePOS_06228,Other,Area_128,23.031112498721352,79.92026106016887
cinePOS_13108,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_02227,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_00342,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_04277,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_13141,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_13217,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_05791,Other,Area_128,23.004410378721357,79.93451538016886
cinePOS_12971,Other,Area_128,22.176869418721356,76.19100106016887
cinePOS_13166,Other,Area_128,22.176869418721356,76.19100106016887
cinePOS_00604,Other,Area_128,22.176869418721356,76.19100106016887
cinePOS_03621,Other,Area_128,22.999811978721358,79.89517462016887
cinePOS_13200,Other,Area_128,22.999811978721358,79.89517462016887
cinePOS_04075,Other,Area_128,22.999811978721358,79.89517462016887
cinePOS_12460,Other,Area_128,23.005894058721356,79.91549594016887
cinePOS_02676,Other,Area_126,23.005894058721356,79.91549594016887
cinePOS_02328,Other,Area_126,23.02100941872136,79.88845086016887
cinePOS_04793,Other,Area_126,23.02100941872136,79.88845086016887
cinePOS_05808,Other,Area_126,22.495680938721357,77.01588274016886
cinePOS_00037,Other,Area_126,22.495680938721357,77.01588274016886
cinePOS_05353,Other,Area_126,22.495680938721357,77.01588274016886
cinePOS_00477,Other,Area_126,23.907730098721352,79.64840630016887
cinePOS_01770,Other,Area_126,23.907730098721352,79.64840630016887
cinePOS_08096,Other,Area_126,23.907730098721352,79.64840630016887
cinePOS_05212,Other,Area_126,25.963910618721357,80.57545862016886
cinePOS_10171,Other,Area_126,25.963910618721357,80.57545862016886
cinePOS_01449,Other,Area_126,23.01002881872136,79.94220582016888
cinePOS_00648,Other,Area_126,23.01002881872136,79.94220582016888
cinePOS_05689,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_11474,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_03922,Other,Area_126,23.018719178721355,79.91529546016888
cinePOS_13110,Other,Area_129,23.018719178721355,79.91529546016888
cinePOS_13153,Other,Area_129,22.177726178721358,76.19982702016887
cinePOS_01989,Other,Area_129,22.177726178721358,76.19982702016887
cinePOS_07229,Other,Area_129,24.048813578721354,80.38203686016887
cinePOS_01271,Other,Area_129,24.048813578721354,80.38203686016887
cinePOS_03378,Other,Area_129,25.963367178721352,80.57025794016887
cinePOS_12265,Other,Area_129,25.963367178721352,80.57025794016887
cinePOS_11401,Other,Area_129,23.009443338721358,79.94262026016887
cinePOS_13307,Other,Area_129,23.009443338721358,79.94262026016887
cinePOS_04346,Other,Area_129,23.009443338721358,79.94262026016887
cinePOS_11392,Other,Area_129,23.009443338721358,79.94262026016887
cinePOS_13167,Other,Area_129,23.009443338721358,79.94262026016887
cinePOS_03558,Other,Area_129,23.018784218721358,79.93531374016888
cinePOS_08145,Other,Area_130,23.018784218721358,79.93531374016888
cinePOS_06111,Other,Area_130,22.173959578721355,76.17325022016887
cinePOS_02481,Other,Area_130,22.173959578721355,76.17325022016887
cinePOS_12502,Other,Area_130,23.026225938721357,79.94587394016887
cinePOS_04383,Other,Area_130,23.026225938721357,79.94587394016887
cinePOS_01908,Other,Area_130,23.026225938721357,79.94587394016887
cinePOS_08107,Other,Area_130,23.026225938721357,79.94587394016887
cinePOS_03216,Other,Area_130,22.29353581872136,76.38324334016887
cinePOS_01805,Other,Area_130,22.29353581872136,76.38324334016887
cinePOS_01814,Other,Area_130,23.031630258721357,79.92051766016887
cinePOS_11715,Other,Area_130,23.031630258721357,79.92051766016887
cinePOS_06794,Other,Area_130,23.031630258721357,79.92051766016887
cinePOS_08961,Other,Area_130,22.98487357872136,79.92595014016887
cinePOS_08974,Other,Area_130,22.98487357872136,79.92595014016887
cinePOS_03896,Other,Area_130,22.025970098721352,76.25703898016887
cinePOS_13052,Other,Area_130,22.025970098721352,76.25703898016887
cinePOS_08241,Other,Area_130,23.023845898721355,79.98124638016887
cinePOS_08915,Other,Area_130,23.023845898721355,79.98124638016887
cinePOS_03391,Other,Area_130,22.667242738721352,77.90801682016887
cinePOS_12579,Other,Area_130,22.667242738721352,77.90801682016887
cinePOS_07808,Other,Area_130,22.176869418721356,76.19100106016887
cinePOS_08262,Other,Area_130,22.176869418721356,76.19100106016887
cinePOS_02491,Other,Area_130,23.018719178721355,79.91529546016888
cinePOS_04953,Other,Area_130,23.018719178721355,79.91529546016888
cinePOS_07871,Other,Area_131,23.018719178721355,79.91529546016888
cinePOS_05418,Other,Area_131,22.611675578721357,78.22829918016888
cinePOS_00461,Other,Area_131,22.611675578721357,78.22829918016888
cinePOS_02323,Other,Area_131,23.024142538721357,79.89940986016887
cinePOS_08160,Other,Area_131,23.024142538721357,79.89940986016887
cinePOS_11797,Other,Area_131,22.636221738721357,78.17050142016886
cinePOS_02387,Other,Area_131,22.636221738721357,78.17050142016886
cinePOS_11108,Other,Area_131,22.667242738721352,77.90801682016887
cinePOS_11343,Other,Area_131,22.667242738721352,77.90801682016887
cinePOS_11514,Other,Area_131,22.176869418721356,76.19100106016887
cinePOS_09390,Other,Area_131,22.176869418721356,76.19100106016887
cinePOS_01349,Other,Area_131,22.176869418721356,76.19100106016887
cinePOS_03295,Other,Area_131,22.999811978721358,79.89517462016887
cinePOS_03048,Other,Area_131,22.999811978721358,79.89517462016887
cinePOS_11739,Other,Area_131,22.999811978721358,79.89517462016887
cinePOS_03924,Other,Area_131,22.623327818721357,78.23788578016887
cinePOS_07074,Other,Area_131,22.623327818721357,78.23788578016887
cinePOS_12630,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_07612,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_11050,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_00377,Other,Area_131,23.02100941872136,79.88845086016887
cinePOS_01297,Other,Area_131,23.02100941872136,79.88845086016887
cinePOS_02140,Other,Area_131,22.997768298721358,79.91314418016887
cinePOS_03883,Other,Area_131,22.997768298721358,79.91314418016887
cinePOS_06884,Other,Area_131,22.177726178721358,76.19982702016887
cinePOS_04997,Other,Area_131,22.177726178721358,76.19982702016887
cinePOS_09467,Other,Area_131,22.625541338721355,79.12425158016887
cinePOS_12802,Other,Area_131,22.625541338721355,79.12425158016887
cinePOS_03833,Other,Area_131,23.026225938721357,79.94587394016887
cinePOS_12405,Other,Area_131,23.026225938721357,79.94587394016887
cinePOS_04132,Other,Area_131,22.61626177872136,78.23204094016887
cinePOS_12850,Other,Area_131,22.61626177872136,78.23204094016887
cinePOS_05785,Other,Area_131,23.024410218721357,79.93474250016887
cinePOS_06490,Other,Area_131,23.024410218721357,79.93474250016887
cinePOS_03821,Other,Area_131,23.002470098721357,79.91829022016887
cinePOS_02368,Other,Area_131,23.002470098721357,79.91829022016887
cinePOS_12552,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_08253,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_11388,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_06826,Other,Area_131,23.005894058721356,79.91549594016887
cinePOS_13234,Other,Area_131,23.02100941872136,79.88845086016887
cinePOS_00228,Other,Area_131,23.02100941872136,79.88845086016887
cinePOS_04269,Other,Area_131,23.02100941872136,79.88845086016887
cinePOS_02478,Other,Area_132,25.963367178721352,80.57025794016887
cinePOS_04808,Other,Area_132,25.963367178721352,80.57025794016887
cinePOS_00679,Other,Area_132,23.009443338721358,79.94262026016887
cinePOS_09973,Other,Area_132,23.009443338721358,79.94262026016887
cinePOS_06305,Other,Area_132,23.009443338721358,79.94262026016887
cinePOS_05372,Other,Area_132,23.041649058721354,79.91757318016887
cinePOS_01007,Other,Area_132,23.041649058721354,79.91757318016887
cinePOS_02815,Other,Area_132,23.018784218721358,79.93531374016888
cinePOS_04691,Other,Area_132,23.018784218721358,79.93531374016888
cinePOS_05307,Other,Area_132,23.005894058721356,79.91549594016887
cinePOS_10088,Other,Area_132,23.005894058721356,79.91549594016887
cinePOS_02524,Other,Area_132,23.005894058721356,79.91549594016887
cinePOS_13218,Other,Area_132,23.005894058721356,79.91549594016887
cinePOS_02156,Other,Area_132,25.963367178721352,80.57025794016887
cinePOS_11930,Other,Area_132,25.963367178721352,80.57025794016887
cinePOS_00193,Other,Area_132,,
cinePOS_01289,Other,Area_132,,
cinePOS_07473,Other,Area_132,,
cinePOS_07484,Other,Area_132,,
cinePOS_02372,Other,Area_132,,
cinePOS_02700,Other,Area_132,,
cinePOS_00519,Other,Area_132,,
cinePOS_11907,Other,Area_132,,
cinePOS_07521,Other,Area_132,,
cinePOS_04438,Other,Area_132,,
cinePOS_00761,Other,Area_133,,
cinePOS_03929,Other,Area_133,,
cinePOS_11662,Other,Area_133,,
cinePOS_04336,Other,Area_133,,
cinePOS_01837,Other,Area_133,,
cinePOS_03881,Other,Area_133,,
cinePOS_05618,Other,Area_133,,
cinePOS_05680,Other,Area_133,,
cinePOS_02218,Other,Area_133,,
cinePOS_02215,Other,Area_133,,
cinePOS_02001,Other,Area_133,,
cinePOS_01225,Other,Area_133,,
cinePOS_04663,Other,Area_133,,
cinePOS_06583,Other,Area_133,,
cinePOS_06198,Other,Area_133,,
cinePOS_00947,Other,Area_133,,
cinePOS_05327,Other,Area_133,,
cinePOS_04273,Other,Area_133,,
