book_theater_id,theater_type,theater_area,latitude,longitude
book_00007,Other,Area_028,22.068897738721358,76.23722510016887
book_00098,Other,Area_028,22.068897738721358,76.23722510016887
,Other,Area_046,23.01032453872136,79.96083958016888
book_00292,Other,Area_046,23.01032453872136,79.96083958016888
book_00248,Other,Area_046,23.01032453872136,79.96083958016888
,Other,Area_046,23.01032453872136,79.96083958016888
,Other,Area_046,23.01032453872136,79.96083958016888
,Other,Area_046,23.01032453872136,79.96083958016888
,Other,Area_046,23.01032453872136,79.96083958016888
,Other,Area_029,24.048813578721354,80.38203686016887
,Other,Area_029,24.048813578721354,80.38203686016887
book_00086,Other,Area_029,24.048813578721354,80.38203686016887
book_00272,Other,Area_029,24.048813578721354,80.38203686016887
book_00004,Other,Area_029,24.048813578721354,80.38203686016887
book_00314,Other,Area_029,24.048813578721354,80.38203686016887
book_00012,Other,Area_029,24.048813578721354,80.38203686016887
book_00244,Other,Area_017,23.01115049872136,79.92858570016887
book_00280,Other,Area_017,23.01115049872136,79.92858570016887
,Other,Area_017,23.01115049872136,79.92858570016887
,Other,Area_017,23.01115049872136,79.92858570016887
,Other,Area_018,23.009443338721358,79.94262026016887
book_00018,Other,Area_018,23.009443338721358,79.94262026016887
book_00174,Other,Area_018,23.009443338721358,79.94262026016887
,Other,Area_018,23.009443338721358,79.94262026016887
,Other,Area_018,23.009443338721358,79.94262026016887
book_00025,Other,Area_047,23.041649058721354,79.91757318016887
,Other,Area_047,23.041649058721354,79.91757318016887
book_00111,Other,Area_019,22.643963258721357,77.97034670016886
book_00187,Other,Area_019,22.643963258721357,77.97034670016886
,Other,Area_019,22.643963258721357,77.97034670016886
book_00194,Other,Area_019,22.643963258721357,77.97034670016886
,Other,Area_019,22.643963258721357,77.97034670016886
book_00031,Other,Area_019,22.643963258721357,77.97034670016886
,Other,Area_019,22.643963258721357,77.97034670016886
book_00273,Other,Area_019,22.643963258721357,77.97034670016886
,Other,Area_078,23.031903858721357,79.93713102016888
,Other,Area_078,23.031903858721357,79.93713102016888
book_00179,Other,Area_020,23.018784218721358,79.93531374016888
,Other,Area_020,23.018784218721358,79.93531374016888
book_00059,Other,Area_020,23.018784218721358,79.93531374016888
book_00177,Other,Area_020,23.018784218721358,79.93531374016888
,Other,Area_020,23.018784218721358,79.93531374016888
,Other,Area_048,22.171457658721355,76.18186626016887
,Other,Area_048,22.171457658721355,76.18186626016887
book_00242,Other,Area_032,23.03543249872136,79.89453878016886
,Other,Area_032,23.03543249872136,79.89453878016886
,Other,Area_053,23.026225938721357,79.94587394016887
book_00052,Other,Area_053,23.026225938721357,79.94587394016887
book_00109,Other,Area_053,23.026225938721357,79.94587394016887
,Other,Area_079,23.008772538721352,79.82494026016886
,Other,Area_079,23.008772538721352,79.82494026016886
book_00009,Other,Area_080,22.731239058721357,79.38717286016887
book_00097,Other,Area_080,22.731239058721357,79.38717286016887
book_00295,Other,Area_080,22.731239058721357,79.38717286016887
book_00128,Other,Area_081,23.719689218721356,79.57438658016886
book_00223,Other,Area_081,23.719689218721356,79.57438658016886
,Other,Area_058,22.618117978721354,78.22276726016887
book_00240,Other,Area_058,22.618117978721354,78.22276726016887
book_00288,Other,Area_059,22.165810778721355,76.20444702016887
book_00105,Other,Area_059,22.165810778721355,76.20444702016887
book_00088,Other,Area_059,22.165810778721355,76.20444702016887
book_00071,Other,Area_082,23.038613058721356,79.97274758016887
book_00144,Other,Area_082,23.038613058721356,79.97274758016887
,Other,Area_022,22.98206353872136,79.91295134016886
,Other,Area_022,22.98206353872136,79.91295134016886
,Other,Area_083,23.025933898721355,79.95255454016886
book_00296,Other,Area_083,23.025933898721355,79.95255454016886
,Other,Area_083,23.025933898721355,79.95255454016886
,Other,Area_083,23.025933898721355,79.95255454016886
book_00224,Other,Area_084,22.612915178721355,78.27428062016887
,Other,Area_084,22.612915178721355,78.27428062016887
,Other,Area_085,23.020997778721355,79.96450478016888
book_00041,Other,Area_085,23.020997778721355,79.96450478016888
book_00214,Other,Area_086,23.023845898721355,79.98124638016887
book_00243,Other,Area_086,23.023845898721355,79.98124638016887
book_00102,Other,Area_061,22.535542858721357,77.37880078016886
book_00235,Other,Area_061,22.535542858721357,77.37880078016886
book_00033,Other,Area_061,22.535542858721357,77.37880078016886
book_00311,Other,Area_061,22.535542858721357,77.37880078016886
,Other,Area_061,22.535542858721357,77.37880078016886
,Other,Area_087,22.998367898721355,79.90189074016887
,Other,Area_087,22.998367898721355,79.90189074016887
,Other,Area_088,23.031303218721355,79.91235070016887
book_00049,Other,Area_088,23.031303218721355,79.91235070016887
book_00221,Other,Area_089,22.61647969872136,78.10877718016887
,Other,Area_089,22.61647969872136,78.10877718016887
book_00246,Other,Area_090,22.667242738721352,77.90801682016887
,Other,Area_090,22.667242738721352,77.90801682016887
book_00297,Other,Area_090,22.667242738721352,77.90801682016887
,Other,Area_090,22.667242738721352,77.90801682016887
book_00118,Other,Area_090,22.667242738721352,77.90801682016887
,Other,Area_091,22.991810458721357,79.92421894016887
,Other,Area_091,22.991810458721357,79.92421894016887
,Other,Area_092,22.496770898721355,77.01911358016886
book_00045,Other,Area_092,22.496770898721355,77.01911358016886
,Other,Area_093,22.175509618721357,76.19335310016888
,Other,Area_093,22.175509618721357,76.19335310016888
book_00279,Other,Area_094,22.607080618721355,78.23525314016887
book_00309,Other,Area_094,22.607080618721355,78.23525314016887
,Other,Area_095,23.01946089872136,79.93763026016887
book_00260,Other,Area_095,23.01946089872136,79.93763026016887
book_00108,Other,Area_069,22.661090058721356,78.17790486016887
,Other,Area_069,22.661090058721356,78.17790486016887
book_00287,Action,Area_001,22.619232818721358,78.11301670016887
,Action,Area_001,22.619232818721358,78.11301670016887
book_00147,Action,Area_002,23.004410378721357,79.93451538016886
,Action,Area_002,23.004410378721357,79.93451538016886
book_00157,Action,Area_002,23.004410378721357,79.93451538016886
,Action,Area_005,22.623327818721357,78.23788578016887
book_00241,Action,Area_005,22.623327818721357,78.23788578016887
book_00210,Action,Area_006,23.005894058721356,79.91549594016887
,Action,Area_006,23.005894058721356,79.91549594016887
book_00005,Action,Area_008,22.495680938721357,77.01588274016886
book_00011,Action,Area_008,22.495680938721357,77.01588274016886
book_00141,Action,Area_008,22.495680938721357,77.01588274016886
,Action,Area_021,22.613687698721357,78.23779606016886
book_00028,Action,Area_021,22.613687698721357,78.23779606016886
book_00276,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_002,23.004410378721357,79.93451538016886
book_00270,Other,Area_002,23.004410378721357,79.93451538016886
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_004,22.999811978721358,79.89517462016887
,Other,Area_004,22.999811978721358,79.89517462016887
,Other,Area_004,22.999811978721358,79.89517462016887
,Other,Area_004,22.999811978721358,79.89517462016887
book_00072,Other,Area_025,26.249437338721357,80.97980330016887
,Other,Area_025,26.249437338721357,80.97980330016887
,Other,Area_025,26.249437338721357,80.97980330016887
book_00074,Other,Area_025,26.249437338721357,80.97980330016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
book_00229,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_008,22.495680938721357,77.01588274016886
book_00064,Other,Area_008,22.495680938721357,77.01588274016886
,Other,Area_009,23.01002881872136,79.94220582016888
,Other,Area_009,23.01002881872136,79.94220582016888
,Other,Area_009,23.01002881872136,79.94220582016888
,Other,Area_009,23.01002881872136,79.94220582016888
,Other,Area_010,23.018719178721355,79.91529546016888
,Other,Area_010,23.018719178721355,79.91529546016888
,Other,Area_010,23.018719178721355,79.91529546016888
book_00107,Other,Area_010,23.018719178721355,79.91529546016888
,Other,Area_010,23.018719178721355,79.91529546016888
,Other,Area_010,23.018719178721355,79.91529546016888
,Other,Area_014,22.177726178721358,76.19982702016887
,Other,Area_014,22.177726178721358,76.19982702016887
,Other,Area_029,24.048813578721354,80.38203686016887
,Other,Area_029,24.048813578721354,80.38203686016887
,Other,Area_016,25.963367178721352,80.57025794016887
book_00230,Other,Area_016,25.963367178721352,80.57025794016887
,Other,Area_016,25.963367178721352,80.57025794016887
book_00284,Other,Area_016,25.963367178721352,80.57025794016887
,Other,Area_018,23.009443338721358,79.94262026016887
,Other,Area_018,23.009443338721358,79.94262026016887
,Other,Area_020,23.018784218721358,79.93531374016888
,Other,Area_020,23.018784218721358,79.93531374016888
,Other,Area_034,23.031630258721357,79.92051766016887
,Other,Area_034,23.031630258721357,79.92051766016887
book_00252,Other,Area_034,23.031630258721357,79.92051766016887
,Other,Area_021,22.613687698721357,78.23779606016886
,Other,Area_021,22.613687698721357,78.23779606016886
book_00079,Other,Area_096,23.00494185872136,79.91245178016888
,Other,Area_096,23.00494185872136,79.91245178016888
,Other,Area_097,23.024142538721357,79.89940986016887
,Other,Area_097,23.024142538721357,79.89940986016887
,Other,Area_062,23.031675898721357,79.92317186016888
,Other,Area_062,23.031675898721357,79.92317186016888
,Other,Area_062,23.031675898721357,79.92317186016888
book_00060,Other,Area_098,23.034097658721358,79.91797450016887
,Other,Area_098,23.034097658721358,79.91797450016887
,Other,Area_063,23.018039058721357,79.90806510016887
book_00300,Other,Area_063,23.018039058721357,79.90806510016887
,Other,Area_097,23.02444141872136,79.90039090016887
book_00289,Other,Area_097,23.02444141872136,79.90039090016887
,Other,Area_099,22.647620298721357,78.28511562016887
,Other,Area_099,22.647620298721357,78.28511562016887
,Other,Area_100,23.006832018721354,79.92564610016886
,Other,Area_100,23.006832018721354,79.92564610016886
,Other,Area_034,23.031112498721352,79.92026106016887
,Other,Area_034,23.031112498721352,79.92026106016887
,Drama,Area_002,23.004410378721357,79.93451538016886
book_00274,Drama,Area_002,23.004410378721357,79.93451538016886
book_00312,Drama,Area_002,23.004410378721357,79.93451538016886
book_00001,Drama,Area_002,23.004410378721357,79.93451538016886
,Drama,Area_002,23.004410378721357,79.93451538016886
book_00152,Drama,Area_002,23.004410378721357,79.93451538016886
,Drama,Area_002,23.004410378721357,79.93451538016886
book_00192,Drama,Area_003,22.176869418721356,76.19100106016887
,Drama,Area_003,22.176869418721356,76.19100106016887
book_00030,Drama,Area_003,22.176869418721356,76.19100106016887
,Drama,Area_004,22.999811978721358,79.89517462016887
book_00261,Drama,Area_004,22.999811978721358,79.89517462016887
,Drama,Area_004,22.999811978721358,79.89517462016887
book_00034,Drama,Area_006,23.005894058721356,79.91549594016887
book_00239,Drama,Area_006,23.005894058721356,79.91549594016887
,Drama,Area_007,23.02100941872136,79.88845086016887
,Drama,Area_007,23.02100941872136,79.88845086016887
,Drama,Area_008,22.495680938721357,77.01588274016886
,Drama,Area_008,22.495680938721357,77.01588274016886
book_00075,Drama,Area_008,22.495680938721357,77.01588274016886
book_00036,Drama,Area_074,23.907730098721352,79.64840630016887
,Drama,Area_074,23.907730098721352,79.64840630016887
,Drama,Area_074,23.907730098721352,79.64840630016887
book_00137,Drama,Area_016,25.963910618721357,80.57545862016886
book_00008,Drama,Area_016,25.963910618721357,80.57545862016886
book_00308,Drama,Area_009,23.01002881872136,79.94220582016888
,Drama,Area_009,23.01002881872136,79.94220582016888
book_00149,Drama,Area_010,23.018719178721355,79.91529546016888
book_00136,Drama,Area_010,23.018719178721355,79.91529546016888
,Drama,Area_010,23.018719178721355,79.91529546016888
book_00303,Drama,Area_010,23.018719178721355,79.91529546016888
,Drama,Area_014,22.177726178721358,76.19982702016887
book_00150,Drama,Area_014,22.177726178721358,76.19982702016887
book_00282,Drama,Area_029,24.048813578721354,80.38203686016887
,Drama,Area_029,24.048813578721354,80.38203686016887
book_00161,Drama,Area_016,25.963367178721352,80.57025794016887
book_00061,Drama,Area_016,25.963367178721352,80.57025794016887
,Drama,Area_018,23.009443338721358,79.94262026016887
book_00057,Drama,Area_018,23.009443338721358,79.94262026016887
,Drama,Area_018,23.009443338721358,79.94262026016887
,Drama,Area_018,23.009443338721358,79.94262026016887
,Drama,Area_018,23.009443338721358,79.94262026016887
,Drama,Area_020,23.018784218721358,79.93531374016888
,Drama,Area_020,23.018784218721358,79.93531374016888
,Drama,Area_051,22.173959578721355,76.17325022016887
book_00146,Drama,Area_051,22.173959578721355,76.17325022016887
book_00085,Drama,Area_053,23.026225938721357,79.94587394016887
,Drama,Area_053,23.026225938721357,79.94587394016887
book_00026,Drama,Area_053,23.026225938721357,79.94587394016887
,Drama,Area_053,23.026225938721357,79.94587394016887
,Drama,Area_033,22.29353581872136,76.38324334016887
book_00014,Drama,Area_033,22.29353581872136,76.38324334016887
,Drama,Area_034,23.031630258721357,79.92051766016887
,Drama,Area_034,23.031630258721357,79.92051766016887
,Drama,Area_034,23.031630258721357,79.92051766016887
book_00116,Drama,Area_035,22.98487357872136,79.92595014016887
,Drama,Area_035,22.98487357872136,79.92595014016887
,Drama,Area_101,22.025970098721352,76.25703898016887
book_00043,Drama,Area_101,22.025970098721352,76.25703898016887
,Drama,Area_086,23.023845898721355,79.98124638016887
,Drama,Area_086,23.023845898721355,79.98124638016887
book_00077,Drama,Area_090,22.667242738721352,77.90801682016887
,Drama,Area_090,22.667242738721352,77.90801682016887
,Comedy,Area_003,22.176869418721356,76.19100106016887
book_00151,Comedy,Area_003,22.176869418721356,76.19100106016887
,Comedy,Area_010,23.018719178721355,79.91529546016888
,Comedy,Area_010,23.018719178721355,79.91529546016888
book_00172,Comedy,Area_010,23.018719178721355,79.91529546016888
,Comedy,Area_027,22.611675578721357,78.22829918016888
,Comedy,Area_027,22.611675578721357,78.22829918016888
,Comedy,Area_097,23.024142538721357,79.89940986016887
,Comedy,Area_097,23.024142538721357,79.89940986016887
,Comedy,Area_023,22.636221738721357,78.17050142016886
,Comedy,Area_023,22.636221738721357,78.17050142016886
,Comedy,Area_090,22.667242738721352,77.90801682016887
book_00126,Comedy,Area_090,22.667242738721352,77.90801682016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_003,22.176869418721356,76.19100106016887
,Other,Area_004,22.999811978721358,79.89517462016887
,Other,Area_004,22.999811978721358,79.89517462016887
,Other,Area_004,22.999811978721358,79.89517462016887
,Other,Area_005,22.623327818721357,78.23788578016887
,Other,Area_005,22.623327818721357,78.23788578016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_006,23.005894058721356,79.91549594016887
,Other,Area_007,23.02100941872136,79.88845086016887
,Other,Area_007,23.02100941872136,79.88845086016887
,Other,Area_011,22.997768298721358,79.91314418016887
,Other,Area_011,22.997768298721358,79.91314418016887
,Other,Area_014,22.177726178721358,76.19982702016887
book_00104,Other,Area_014,22.177726178721358,76.19982702016887
book_00181,Other,Area_015,22.625541338721355,79.12425158016887
,Other,Area_015,22.625541338721355,79.12425158016887
,Other,Area_053,23.026225938721357,79.94587394016887
,Other,Area_053,23.026225938721357,79.94587394016887
,Other,Area_102,22.61626177872136,78.23204094016887
book_00195,Other,Area_102,22.61626177872136,78.23204094016887
,Other,Area_064,23.024410218721357,79.93474250016887
,Other,Area_064,23.024410218721357,79.93474250016887
,Other,Area_103,23.002470098721357,79.91829022016887
,Other,Area_103,23.002470098721357,79.91829022016887
book_00294,Drama,Area_006,23.005894058721356,79.91549594016887
book_00029,Drama,Area_006,23.005894058721356,79.91549594016887
book_00167,Drama,Area_006,23.005894058721356,79.91549594016887
,Drama,Area_006,23.005894058721356,79.91549594016887
,Drama,Area_007,23.02100941872136,79.88845086016887
,Drama,Area_007,23.02100941872136,79.88845086016887
,Drama,Area_007,23.02100941872136,79.88845086016887
book_00103,Drama,Area_016,25.963367178721352,80.57025794016887
book_00091,Drama,Area_016,25.963367178721352,80.57025794016887
,Drama,Area_018,23.009443338721358,79.94262026016887
book_00132,Drama,Area_018,23.009443338721358,79.94262026016887
,Drama,Area_018,23.009443338721358,79.94262026016887
,Drama,Area_047,23.041649058721354,79.91757318016887
,Drama,Area_047,23.041649058721354,79.91757318016887
,Drama,Area_020,23.018784218721358,79.93531374016888
book_00205,Drama,Area_020,23.018784218721358,79.93531374016888
book_00301,Drama,Area_006,23.005894058721356,79.91549594016887
,Drama,Area_006,23.005894058721356,79.91549594016887
,Action,Area_006,23.005894058721356,79.91549594016887
book_00305,Action,Area_006,23.005894058721356,79.91549594016887
book_00216,Comedy,Area_016,25.963367178721352,80.57025794016887
,Comedy,Area_016,25.963367178721352,80.57025794016887
